userId,postId,endtime,index,MMF_y_inf,MMF_x_inf,MSF_y_inf,MSF_clk,time_1,time_2,time_3,MSG_tmy,MSG_sh,MSG_sy,MSG_clk,MSG_svt,read_level,n_word
P1,TEubpmHVpsfokiAj0ejR,158,30,0.0017815797135608,0.0029914952531645,0.0567124655122215,0.0,0.0,0.0,0.0,0,1.6527929901423877,6.955640744797372,0,10,1.0,65
P1,TEubpmHVpsfokiAj0ejR,158,31,0.0017815797135608,0.0029914952531645,0.0567124655122215,0.0,0.0,0.0,0.0,0,1.3767798466593648,7.5131434830230015,0,12,1.0,70
P1,TEubpmHVpsfokiAj0ejR,158,32,0.0017815797135608,0.0029914952531645,0.0567124655122215,0.0,0.0,0.0,0.0,0,1.3986856516976998,7.8680175246440305,0,12,1.0,53
P1,TEubpmHVpsfokiAj0ejR,158,33,0.0017815797135608,0.0029914952531645,0.0567124655122215,0.0,0.0844892812105926,0.235256203673864,3.174597016474235e-07,0,3.5947426067908,15.825301204819267,0,25,1.0,100
P1,TEubpmHVpsfokiAj0ejR,158,34,0.0017815797135608,0.0029914952531645,0.0567124655122215,0.0,0.25346784363177804,0.235256203673864,1.3513487299856545e-06,0,4.652792990142387,17.496166484118284,0,24,2.0,70
P1,TEubpmHVpsfokiAj0ejR,158,35,0.0017815797135608,0.0029914952531645,0.0567124655122215,0.0,0.4577553593947036,0.294231388978408,0.999998060189384,0,6.821467688937568,16.632530120481928,0,21,1.0,94
P1,TEubpmHVpsfokiAj0ejR,158,36,0.0017815797135608,0.0029914952531645,0.0567124655122215,0.0,0.2042875157629256,0.235256203673864,2.710021843331664e-07,0,2.225629791894852,10.612814895947428,0,19,1.0,60
P1,fQQXycpIx3icHrJshyMX,364,0,0.0028224787260931,0.0030391483516483,0.0209459215483311,0.0294117647058823,0.0,0.0,0.0,1,15.389923329682365,27.01642935377873,0,37,2.0,72
P1,fQQXycpIx3icHrJshyMX,364,1,0.0028224787260931,0.0030391483516483,0.0209459215483311,0.0294117647058823,0.0,0.0,0.0,0,9.96495071193866,40.4572836801752,1,59,2.0,54
P1,fQQXycpIx3icHrJshyMX,364,2,0.0028224787260931,0.0030391483516483,0.0209459215483311,0.0294117647058823,0.0,0.0,0.0,0,10.378970427163203,43.59364731653885,0,56,1.0,60
P1,fQQXycpIx3icHrJshyMX,364,3,0.0028224787260931,0.0030391483516483,0.0209459215483311,0.0294117647058823,0.0,0.0,0.0,0,16.69331872946334,53.10733844468791,0,77,2.0,118
P1,fQQXycpIx3icHrJshyMX,364,4,0.0028224787260931,0.0030391483516483,0.0209459215483311,0.0294117647058823,0.0,0.0,0.0,0,7.5224534501642895,48.90197152245346,0,71,1.0,3
P1,fQQXycpIx3icHrJshyMX,364,5,0.0028224787260931,0.0030391483516483,0.0209459215483311,0.0294117647058823,0.0,0.0,0.0,0,11.870755750273824,54.93044906900335,0,75,2.0,81
